sku,has_packaging,category,unit_weight_grams,packaging_type
alias-88811,yes,plastic,6.6,
alias-89477,yes,mixed,1.0,
alias-89477,yes,plastic,12.0,
alias-43334,yes,mixed,1.0,
alias-43334,yes,plastic,12.0,
alias-43334,yes,mixed,1.0,
alias-43334,yes,plastic,4.0,
alias-86570,yes,plastic,12.45,
alias-86570,yes,plastic,2.5,
alias-41732,yes,plastic,12.45,
alias-41732,yes,plastic,2.5,
alias-30032,yes,plastic,9.0,
alias-30032,yes,plastic,1.8,
alias-86132,yes,paper,2.0,
alias-86132,yes,plastic,13.6,
alias-86132,yes,paper,2.0,
alias-84268,yes,paper,2.0,
alias-84268,yes,plastic,13.55,
alias-84268,yes,paper,2.0,
alias-38747,yes,paper,2.0,
alias-38747,yes,plastic,13.55,
alias-38747,yes,paper,2.0,
alias-42727,yes,plastic,10.2,
alias-42727,yes,plastic,4.2,
alias-54631,yes,paper,1.0,
alias-54631,yes,plastic,19.8,
alias-54631,yes,paper,1.0,
alias-54631,yes,plastic,6.6,
alias-66089,yes,paper,1.0,
alias-66089,yes,plastic,19.8,
alias-66089,yes,paper,1.0,
alias-66089,yes,plastic,6.6,
alias-40301,yes,paper,1.2,
alias-40301,yes,plastic,9.0,
alias-40301,yes,paper,1.2,
alias-40301,yes,plastic,3.0,
alias-81629,yes,paper,1.2,
alias-81629,yes,plastic,9.0,
alias-81629,yes,paper,1.2,
alias-81629,yes,plastic,3.0,
alias-49879,yes,mixed,4.24,
alias-89730,yes,mixed,4.24,
alias-16078,yes,plastic,3.5,
alias-21322,yes,mixed,1.04,
alias-99285,yes,mixed,1.04,
alias-82385,yes,mixed,1.39,
alias-85505,yes,mixed,1.39,
alias-93969,yes,mixed,1.04,
alias-53380,yes,mixed,1.04,
alias-76124,yes,mixed,1.04,
alias-50429,yes,mixed,1.04,
alias-83091,yes,mixed,1.04,
alias-51977,yes,mixed,1.39,
alias-49584,yes,mixed,1.04,
alias-34875,yes,mixed,1.04,
alias-21446,yes,mixed,2.12,
alias-20225,yes,mixed,0.54,
alias-86160,yes,mixed,1.39,
alias-86160,yes,plastic,2.5,
alias-47002,yes,mixed,4.22,
alias-47002,yes,plastic,2.5,
alias-70568,yes,paper,1.386,
alias-62145,yes,paper,1.386,
alias-66444,yes,mixed,4.22,
alias-37490,yes,mixed,4.22,
alias-22483,yes,mixed,0.7,
alias-22483,yes,plastic,5.0,
alias-51246,yes,mixed,4.22,
alias-11097,yes,mixed,2.12,
alias-87020,yes,mixed,2.12,
alias-52818,yes,mixed,2.12,
alias-58438,yes,mixed,4.22,
alias-36293,no,(Leer),,
alias-68284,yes,mixed,1.04,
alias-39164,yes,mixed,1.8,
alias-43974,yes,paper,1.0,
alias-92757,yes,mixed,2.4,
alias-25308,yes,mixed,2.4,
alias-36648,yes,paper,1.0,
alias-79780,yes,mixed,2.4,
alias-26823,yes,paper,1.0,
alias-28247,yes,paper,1.0,
alias-63696,yes,mixed,2.4,
alias-79372,yes,mixed,2.4,
alias-17889,yes,paper,1.0,
alias-72438,yes,mixed,2.4,
alias-12097,yes,mixed,2.4,
alias-13801,yes,mixed,2.4,
alias-53920,yes,mixed,2.4,
alias-58177,yes,mixed,2.4,
alias-88485,yes,mixed,2.4,
alias-28097,yes,mixed,2.4,
alias-48035,yes,mixed,2.4,
alias-55032,yes,mixed,1.8,
alias-55117,yes,mixed,1.8,
alias-42233,yes,mixed,1.8,
alias-67027,yes,mixed,1.8,
alias-89150,yes,mixed,1.8,
alias-11141,yes,mixed,1.8,
alias-56739,yes,mixed,1.8,
alias-75923,yes,mixed,1.8,
alias-94861,yes,mixed,1.8,
alias-63543,yes,mixed,1.8,
alias-44094,yes,mixed,1.8,
alias-83997,yes,mixed,1.8,
alias-94915,yes,mixed,1.8,
alias-88857,yes,mixed,1.8,
alias-48354,yes,mixed,1.8,
alias-49283,yes,mixed,1.8,
alias-68781,yes,mixed,1.8,
alias-49205,yes,mixed,1.8,
alias-60402,yes,mixed,2.4,
alias-34191,yes,plastic,7.53,
alias-29303,no,0,0.0,
alias-18811,no,0,0.0,
alias-91501,no,0,0.0,
alias-55625,no,0,0.0,
alias-12840,no,0,0.0,
alias-22808,no,0,0.0,
alias-47939,yes,paper,1.15,
alias-16858,yes,plastic,1.75,
alias-10024,yes,plastic,4.0,
alias-56345,yes,plastic,1.75,
alias-35145,yes,tetrapak,36.4,
alias-60901,yes,plastic,7.0,
alias-60901,yes,paper,1.15,
alias-39419,yes,plastic,15.0,
alias-86968,yes,plastic,30.0,
alias-86968,yes,paper,1.15,
alias-35975,yes,mixed,0.54,
alias-21677,yes,mixed,0.44,none
alias-93292,yes,mixed,0.532,none
alias-88988,yes,metal,19.0,can
alias-18699,yes,mixed,0.54,flowpack
alias-62059,yes,paper,1.386,flowpack
alias-87345,yes,plastic,0.05,gebunden
alias-61238,yes,plastic,3.6,flowpack
alias-27579,yes,plastic,3.0,thermoform
alias-55959,yes,plastic,3.0,thermoform
alias-33648,yes,plastic,3.0,thermoform
alias-61238,yes,plastic,0.5,label
alias-27579,yes,paper,1.2,label
alias-55959,yes,paper,1.2,label
alias-33648,yes,paper,1.2,label
alias-41358,yes,mixed,0.9,sachet
alias-84093,yes,mixed,0.9,sachet
alias-55890,yes,paper,1.7,label
alias-56185,yes,paper,1.7,label
alias-18271,yes,paper,1.7,label
alias-74784,yes,paper,1.7,label
alias-49105,yes,paper,1.7,label
alias-38531,yes,paper,1.7,label
alias-98135,yes,paper,1.7,label
alias-86607,yes,paper,1.7,label
alias-91532,yes,paper,1.7,label
alias-90101,yes,paper,1.7,label
alias-68007,yes,paper,1.7,label
alias-84610,yes,paper,1.7,label
alias-85027,yes,paper,1.7,label
alias-87204,yes,paper,1.7,label
alias-53463,yes,plastic,5.0,
alias-50697,yes,plastic,1.75,flowpack
alias-85910,yes,mixed,8.3,tray
alias-85910,yes,metal,0.6,label
alias-85910,yes,plastic,5.37,tray
alias-86291,yes,plastic,9.0,sachet
alias-28835,yes,plastic,11.0,sachet
alias-68581,no,,,
alias-63105,yes,plastic,4.0,skinpack
alias-63105,yes,plastic,4.0,skinpack
alias-63105,yes,mixed,1.0,label
alias-86729,yes,plastic,5.1,thermoform
alias-76292,yes,mixed,1.2,flowpack
alias-12401,yes,plastic,4.0,thermoform
alias-12401,yes,plastic,4.0,thermoform
alias-12401,yes,paper,1.0,label
alias-62888,yes,plastic,15.0,flowpack
alias-62888,yes,paper,2.0,label
alias-47389,yes,plastic,2.0,sachet
alias-41817,yes,plastic,10.0,flowpack
alias-41817,yes,paper,2.0,label
alias-77998,yes,paper,1.0,thermoform
alias-77998,yes,plastic,4.0,thermoform
alias-77998,yes,plastic,4.0,label
alias-94617,yes,tetrapak,12.0,tetrapak
alias-61365,yes,plastic,2.5,flowpack
alias-77491,yes,plastic,4.0,flowpack
alias-95119,yes,plastic,3.25,flowpack
alias-71613,yes,plastic,3.2,flowpack
alias-13951,yes,plastic,4.5,flowpack
alias-58861,yes,plastic,7.0,flowpack
alias-25382,yes,plastic,20.0,flowpack
alias-25382,yes,paper,2.0,label
alias-80422,yes,plastic,2.5,flowpack
alias-69685,yes,plastic,19.0,thermoform
alias-69685,yes,paper,0.6,label
alias-60522,yes,plastic,19.0,thermoform
alias-60522,yes,paper,0.6,label
alias-60467,yes,plastic,3.0,sachet
alias-13942,yes,plastic,50.0,tray
alias-88836,yes,plastic,50.0,tray
alias-80183,yes,paper,1.1,
alias-80183,yes,plastic,17.2,
alias-80183,yes,paper,1.1,
alias-74772,yes,plastic,6.4,thermoform
alias-45429,yes,paper,1.1,
alias-45429,yes,plastic,17.2,
alias-45429,yes,paper,1.1,
alias-31046,yes,plastic,50.0,tray
alias-76193,yes,plastic,50.0,tray
alias-14778,yes,plastic,17.0,skinpack
alias-14778,yes,mixed,1.0,label
alias-23783,yes,plastic,26.0,thermoform
alias-23783,yes,paper,0.6,label
alias-44541,yes,plastic,26.0,thermoform
alias-44541,yes,paper,0.6,label
alias-57247,yes,plastic,4.0,thermoform
alias-57247,yes,plastic,4.0,thermoform
alias-57247,yes,mixed,1.0,label
alias-11280,yes,plastic,4.0,thermoform
alias-11280,yes,plastic,4.0,thermoform
alias-11280,yes,mixed,1.0,label
alias-58693,yes,plastic,4.0,thermoform
alias-58693,yes,plastic,4.0,thermoform
alias-58693,yes,mixed,1.0,label
alias-97492,yes,plastic,4.0,thermoform
alias-97492,yes,plastic,4.0,thermoform
alias-97492,yes,mixed,1.0,label
alias-39966,yes,plastic,14.5,flowpack
alias-92027,yes,glass,60.0,glass jar
alias-92027,yes,metal,4.0,none
alias-92027,yes,paper,0.5,label
alias-40144,yes,plastic,9.0,thermoform
alias-40144,yes,plastic,1.0,label
alias-54581,yes,plastic,6.0,thermoform
alias-54581,yes,plastic,1.0,label
alias-27044,yes,paper,1.63,Bag
alias-27044,yes,paper,3.8,none
alias-81007,yes,plastic,16.0,rigid (e.g. clamshell)
alias-19148,yes,plastic,5.0,
alias-90685,yes,plastic,10.0,
alias-40232,yes,plastic,11.0,
alias-79753,yes,plastic,12.0,
alias-28918,yes,plastic,2.35,
alias-75019,yes,paper,0.5,label
alias-75019,yes,plastic,2.0,flowpack
alias-52540,yes,paper,1.386,label
alias-49770,yes,paper,1.806,sachet
alias-79884,yes,paper,1.806,sachet
alias-67072,yes,plastic,16.0,rigid (e.g. clamshell)
alias-71356,yes,plastic,4.0,sachet
alias-74051,yes,plastic,16.0,rigid (e.g. clamshell)
alias-45977,yes,plastic,16.0,rigid (e.g. clamshell)
alias-37782,yes,plastic,17.0,skinpack
alias-37782,yes,mixed,1.0,label
alias-23104,yes,plastic,17.0,skinpack
alias-23104,yes,mixed,1.0,label
alias-39387,yes,tetrapak,18.2,tetrapak
alias-41499,yes,plastic,5.0,folie
alias-41499,yes,paper,19.0,carton
alias-18392,yes,plastic,3.25,flowpack
alias-36671,yes,plastic,22.0,
alias-45450,yes,plastic,1.5,sachet
alias-60840,yes,plastic,4.0,sachet
alias-60840,yes,paper,7.5,paper cover
alias-21738,yes,mixed,0.54,flowpack
alias-16651,yes,plastic,16.5,skinpack
alias-16651,yes,mixed,1.0,label
alias-22976,yes,plastic,17.0,skinpack
alias-22976,yes,mixed,1.0,label
alias-34495,yes,mixed,1.8,
alias-13299,yes,plastic,17.0,skinpack
alias-25518,yes,plastic,14.0,thermoform
alias-25518,yes,mixed,1.0,label
alias-15614,yes,mixed,1.0,label
alias-15614,yes,plastic,14.0,thermoform
alias-43553,yes,mixed,1.0,label
alias-43553,yes,plastic,15.0,thermoform
alias-15258,yes,plastic,12.0,flowpack
alias-15258,yes,paper,0.6,label
alias-21541,yes,paper,0.6,label
alias-21541,yes,plastic,12.0,flowpack
alias-26856,yes,plastic,12.0,flowpack
alias-26856,yes,paper,0.6,label
alias-78177,yes,paper,1.1,
alias-78177,yes,plastic,13.2,
alias-10359,yes,plastic,15.6,
alias-10359,yes,paper,1.1,
alias-75472,yes,plastic,17.2,
alias-75472,yes,paper,1.1,
alias-53945,yes,paper,1.0,
alias-53945,yes,plastic,36.0,
alias-53945,yes,plastic,1.8,
alias-20579,yes,mixed,17.0,skinpack
alias-20579,yes,paper,0.6,label
alias-79653,yes,plastic,6.0,skinpack
alias-79653,yes,paper,0.6,label
alias-23512,yes,plastic,4.0,thermoform
alias-23512,yes,plastic,4.0,thermoform
alias-23512,yes,mixed,1.0,label
alias-14693,yes,plastic,4.0,thermoform
alias-14693,yes,plastic,4.0,thermoform
alias-14693,yes,mixed,1.0,label
alias-52782,yes,plastic,4.0,thermoform
alias-52782,yes,plastic,4.0,thermoform
alias-52782,yes,mixed,1.0,label
alias-23764,yes,plastic,10.0,sachet
alias-23764,yes,plastic,1.0,label
alias-68087,yes,plastic,10.0,sachet
alias-68087,yes,plastic,1.0,label
alias-56839,yes,plastic,10.0,sachet
alias-56839,yes,plastic,1.0,label
alias-95788,yes,plastic,10.0,sachet
alias-95788,yes,plastic,1.0,label
alias-65242,yes,plastic,10.0,sachet
alias-65242,yes,plastic,1.0,label
alias-17484,yes,plastic,2.5,flowpack
alias-60777,yes,plastic,22.0,
alias-91370,yes,plastic,3.25,flowpack
alias-62373,yes,plastic,7.5,
alias-76327,yes,plastic,14.5,
alias-54989,yes,plastic,25.0,
alias-99798,yes,paper,1.1,
alias-99798,yes,plastic,81.2,
alias-58062,yes,paper,1.1,
alias-58062,yes,plastic,76.0,
alias-76383,yes,mixed,1.2,flowpack
alias-28056,yes,mixed,0.84,sachet
alias-41410,yes,plastic,125.0,skinpack
alias-39061,yes,plastic,17.0,
alias-39061,yes,paper,1.0,
alias-37789,yes,paper,4.0,tray
alias-37789,yes,plastic,2.0,flowpack
alias-37789,yes,paper,0.5,label
alias-82854,yes,plastic,3.0,skinpack
alias-82854,yes,plastic,16.0,skinpack
alias-84942,yes,plastic,3.0,skinpack
alias-84942,yes,plastic,16.0,skinpack
alias-76369,yes,mixed,1.0,label
alias-76369,yes,plastic,14.0,thermoform
alias-37592,yes,plastic,16.0,skinpack
alias-37592,yes,mixed,1.0,label
alias-65420,yes,plastic,16.0,skinpack
alias-65420,yes,mixed,1.0,label
alias-22191,yes,paper,0.5,label
alias-22191,yes,plastic,2.0,flowpack
alias-22191,yes,paper,4.0,tray
alias-45125,no,,,none
alias-85692,no,,,none
alias-89303,no,,,none
alias-44667,yes,mixed,0.54,flowpack
alias-24699,yes,paper,1.386,sachet
alias-89391,yes,paper,1.386,sachet
alias-74828,yes,paper,1.386,sachet
alias-71527,no,,0.0,none
alias-45655,no,,0.0,none
alias-58217,no,,0.0,none
alias-49904,no,,0.0,none
alias-87715,no,,0.0,none
alias-38310,no,,0.0,none
alias-62201,yes,plastic,0.02,label
alias-62201,yes,plastic,6.0,skinpack
alias-61563,yes,plastic,0.02,label
alias-61563,yes,plastic,6.0,skinpack
alias-43112,yes,paper,0.5,label
alias-43112,yes,plastic,2.0,flowpack
alias-43112,yes,paper,4.0,tray
alias-41774,yes,paper,4.0,tray
alias-41774,yes,plastic,2.0,flowpack
alias-41774,yes,paper,0.5,label
alias-47673,no,,0.0,none
alias-50545,yes,plastic,4.0,thermoform
alias-50545,yes,plastic,4.0,thermoform
alias-50545,yes,mixed,1.0,label
alias-39068,yes,plastic,6.0,sachet
alias-99881,yes,plastic,3.0,sachet
alias-96144,yes,plastic,3.0,sachet
alias-55321,no,,0.0,none
alias-11933,yes,plastic,3.0,skinpack
alias-11933,yes,plastic,16.0,skinpack
alias-14690,yes,plastic,18.0,skinpack
alias-14690,yes,plastic,4.0,skinpack
alias-24270,yes,plastic,19.0,skinpack
alias-24270,yes,plastic,4.0,skinpack
alias-52681,yes,plastic,3.0,skinpack
alias-52681,yes,plastic,16.0,skinpack
alias-12947,yes,plastic,4.0,sachet
alias-12947,yes,paper,7.5,paper cover
alias-80092,yes,plastic,12.5,
alias-30773,yes,plastic,7.5,flowpack
alias-81751,yes,plastic,14.5,
alias-56294,yes,paper,1.1,
alias-56294,yes,plastic,81.2,
alias-28649,yes,plastic,2.13,
alias-53044,yes,paper,0.6,label
alias-53044,yes,plastic,4.0,flowpack
alias-22834,yes,paper,0.6,label
alias-22834,yes,plastic,7.0,flowpack
alias-41102,yes,plastic,10.2,
alias-41102,yes,plastic,4.2,
alias-10126,yes,plastic,10.0,
alias-10126,yes,plastic,4.0,
alias-37525,yes,paper,1.0,
alias-37525,yes,plastic,6.6,
alias-98528,yes,paper,1.0,
alias-98528,yes,plastic,6.6,
alias-91722,yes,plastic,10.0,sachet
alias-91722,yes,plastic,1.0,label
alias-79406,yes,paper,0.5,label
alias-79406,yes,plastic,2.0,flowpack
alias-79406,yes,paper,4.0,tray
alias-58042,yes,mixed,1.8,
alias-79873,yes,plastic,2.13,flowpack
alias-46234,yes,plastic,5.0,sachet
alias-46234,yes,paper,0.5,label
alias-80384,yes,plastic,5.0,sachet
alias-80384,yes,paper,0.5,label
alias-73729,yes,plastic,5.0,sachet
alias-73729,yes,paper,0.5,label
alias-61501,yes,plastic,4.0,thermoform
alias-61501,yes,plastic,4.0,thermoform
alias-61501,yes,mixed,1.0,label
alias-32242,yes,plastic,4.0,thermoform
alias-32242,yes,plastic,4.0,thermoform
alias-32242,yes,mixed,1.0,label
alias-78277,yes,mixed,1.2,flowpack
alias-62985,yes,mixed,1.2,flowpack
alias-29959,yes,plastic,7.0,thermoform
alias-29959,yes,paper,1.0,label
alias-90138,yes,plastic,3.2,flowpack
alias-20930,yes,plastic,3.7,flowpack
alias-78598,yes,plastic,4.2,flowpack
alias-70557,yes,plastic,5.0,folie
alias-70557,yes,paper,19.0,carton
alias-83069,yes,plastic,5.0,folie
alias-83069,yes,paper,19.0,carton
alias-33623,yes,plastic,5.0,folie
alias-33623,yes,paper,19.0,carton
alias-99320,yes,tetrapak,8.8,
alias-99320,yes,plastic,3.1,
alias-60634,yes,glass,120.0,glass jar
alias-60634,yes,paper,85.0,
alias-25283,yes,glass,60.0,glass jar
alias-25283,yes,metal,10.0,
alias-26152,yes,metal,10.0,
alias-18900,yes,plastic,10.0,
alias-36367,yes,plastic,10.0,
alias-82322,yes,plastic,5.0,
alias-23150,yes,plastic,5.0,
alias-22136,yes,plastic,5.0,
alias-41345,yes,plastic,5.0,
alias-71809,yes,plastic,5.0,
alias-51489,yes,plastic,10.0,
alias-12498,no,none,,
alias-62974,yes,paper,5.0,
alias-38451,yes,paper,5.0,
alias-68730,yes,plastic,2.4,topfoil
alias-68730,yes,plastic,4.0,bottomfoil
alias-24284,yes,plastic,16.0,skinpack
alias-24284,yes,plastic,125.0,skinpack
alias-24284,yes,mixed,1.0,label
alias-99883,yes,mixed,17.0,skinpack
alias-90079,yes,mixed,17.0,skinpack
alias-64759,yes,mixed,1.0,label
alias-64759,yes,plastic,14.0,thermoform
alias-18257,yes,plastic,14.0,thermoform
alias-18257,yes,mixed,1.0,label
alias-16242,yes,plastic,3.0,skinpack
alias-16242,yes,plastic,16.0,skinpack
alias-72806,yes,plastic,16.0,skinpack
alias-72806,yes,plastic,3.0,skinpack
alias-36028,yes,plastic,4.0,sachet
alias-36028,yes,paper,7.5,paper cover
alias-18748,yes,plastic,4.0,sachet
alias-18748,yes,paper,7.5,paper cover
alias-20434,yes,plastic,2.13,flowpack
alias-41744,yes,plastic,3.5,
alias-50315,yes,mixed,2.12,flowpack
alias-53862,yes,mixed,7.0,sachet
alias-59155,yes,metal,1.4,own measuring
alias-87578,yes,plastic,4.0,flowpack
alias-87578,yes,paper,1.0,label
alias-87578,yes,plastic,4.0,flowpack
alias-97135,yes,plastic,5.0,flowpack
alias-97135,yes,paper,1.0,label
alias-17254,yes,plastic,3.0,sachet
alias-95935,yes,plastic,5.0,flowpack
alias-44954,yes,plastic,6.1,
alias-83629,yes,plastic,2.0,
alias-83629,yes,plastic,2.0,
alias-83629,yes,paper,1.0,
alias-70261,yes,plastic,5.0,
alias-70261,yes,paper,0.5,
alias-36450,yes,plastic,4.0,
alias-36450,yes,paper,1.0,
alias-68678,yes,plastic,5.0,
alias-68678,yes,paper,0.5,
alias-59769,yes,plastic,5.0,flowpack
alias-59769,yes,paper,0.5,label
alias-57738,yes,plastic,4.1,flowpack
alias-59525,yes,paper,10.0,
alias-61660,yes,paper,49.81,SuperEcoPaper55 Brown Solv 75mmx800m ST
alias-33480,yes,paper,49.81,
alias-58703,yes,plastic,5.0,
alias-58703,yes,plastic,4.0,
alias-58703,yes,paper,1.0,
alias-55001,yes,plastic,5.5,
alias-55001,yes,plastic,5.0,
alias-55001,yes,paper,1.0,
alias-66904,no,none,,
alias-93251,yes,plastic,5.0,
alias-93251,yes,paper,20.0,
alias-72471,yes,plastic,5.0,
alias-72471,yes,paper,18.0,
alias-27625,yes,paper,10.0,
alias-39026,yes,mixed,5.0,
alias-39026,yes,paper,12.0,
alias-31494,yes,mixed,5.0,
alias-31494,yes,paper,12.0,
alias-13551,yes,plastic,1.2,flowpack
alias-40152,yes,plastic,0.9,flowpack
alias-23402,yes,mixed,5.0,
alias-23402,yes,paper,12.0,
alias-92864,yes,paper,3.8,none
alias-92864,yes,paper,1.63,Plastic Bag
alias-65348,yes,plastic,4.0,thermoform
alias-65348,yes,plastic,4.0,thermoform
alias-65348,yes,mixed,1.0,label
alias-94080,yes,plastic,10.0,sachet
alias-94080,yes,plastic,1.0,label
alias-91581,yes,plastic,10.0,thermoform
alias-91581,yes,plastic,7.0,thermoform
alias-91581,yes,plastic,0.79,label
alias-20506,yes,plastic,13.0,
alias-53786,yes,paper,1.806,flowpack
alias-53786,yes,paper,1.806,label
alias-66025,yes,paper,3.5,flowpack
alias-66025,yes,paper,0.78,label
alias-28088,no,,,none
alias-86393,yes,paper,3.5,flowpack
alias-86393,yes,paper,0.78,label
alias-81503,no,,,none
alias-60654,yes,paper,3.5,
alias-60654,yes,paper,0.78,
alias-57396,no,,0.0,none
alias-68238,no,,0.0,none
alias-55564,no,,0.0,none
alias-73787,yes,plastic,3.6,flowpack
alias-73787,yes,plastic,0.3,label
alias-60056,yes,plastic,2.9,flowpack
alias-60056,yes,plastic,0.3,label
alias-28641,yes,plastic,5.76,flowpack
alias-28641,yes,plastic,0.3,label
alias-60056,yes,plastic,2.9,flowpack
alias-60056,yes,plastic,0.3,label
alias-22557,yes,plastic,5.76,flowpack
alias-22557,yes,plastic,0.3,label
alias-22359,yes,plastic,2.9,flowpack
alias-22359,yes,plastic,0.3,label
alias-63611,yes,mixed,0.54,SPI-00-11593-510052
alias-11147,yes,plastic,12.0,flowpack
alias-11147,yes,paper,0.78,label
alias-78644,yes,glass,105.0,glass jar
alias-78644,yes,plastic,1.84,rigid (e.g. clamshell)
alias-78644,yes,paper,14.0,none
alias-35622,yes,plastic,2.5,flowpack
alias-76269,yes,plastic,3.2,sachet
alias-69006,yes,plastic,5.0,flowpack
alias-69006,yes,paper,0.5,label
alias-92535,yes,plastic,4.0,thermoform
alias-92535,yes,paper,1.0,label
alias-92535,yes,plastic,7.0,tray
alias-67474,yes,plastic,4.0,thermoform
alias-67474,yes,paper,1.0,label
alias-67474,yes,plastic,7.0,tray
alias-47008,yes,plastic,4.0,thermoform
alias-47008,yes,paper,1.0,label
alias-47008,yes,plastic,7.0,tray
alias-75700,yes,plastic,5.8,flowpack
alias-75700,yes,paper,10.8,none
alias-11715,yes,plastic,1.5,sachet
alias-29351,yes,plastic,1.5,sachet
alias-67788,yes,plastic,2.0,sachet
alias-18359,yes,plastic,10.7,flowpack
alias-18359,yes,plastic,10.7,flowpack
alias-20125,yes,plastic,5.0,
alias-20125,yes,paper,20.0,
alias-16588,no,,0.0,none
alias-80783,no,,0.0,none
alias-53655,yes,plastic,7.5,
alias-53655,yes,paper,1.1,
alias-47452,yes,plastic,10.7,flowpack
alias-47452,yes,plastic,10.7,flowpack
alias-22914,yes,plastic,5.0,flowpack
alias-22914,yes,paper,0.5,label
alias-18730,yes,plastic,5.0,flowpack
alias-18730,yes,paper,0.5,label
alias-51351,yes,plastic,5.0,thermoform
alias-51351,yes,plastic,6.0,thermoform
alias-51351,yes,paper,1.2,label
alias-78479,yes,plastic,5.0,thermoform
alias-78479,yes,plastic,6.0,thermoform
alias-78479,yes,paper,1.2,label
alias-97311,yes,plastic,6.6,shrink wrapped
alias-97311,yes,plastic,6.6,tray
alias-97311,yes,paper,1.0,label
alias-39948,yes,mixed,8.3,tray
alias-39948,yes,metal,0.6,label
alias-39948,yes,plastic,5.37,tray
alias-35862,yes,plastic,6.6,shrink wrapped
alias-35862,yes,plastic,6.6,tray
alias-35862,yes,paper,1.0,label
alias-21810,yes,plastic,6.6,shrink wrapped
alias-21810,yes,plastic,6.6,tray
alias-21810,yes,paper,1.0,label
alias-96768,yes,tetrapak,7.5,tetrapak
alias-92951,yes,tetrapak,7.1,tetrapak
alias-40072,no,,,none
alias-75609,yes,plastic,15.0,flowpack
alias-75609,yes,paper,2.0,label
alias-32823,yes,plastic,15.0,flowpack
alias-32823,yes,paper,2.0,label
alias-86544,yes,plastic,4.1,flowpack
alias-81212,yes,plastic,5.0,flowpack
alias-22663,yes,plastic,6.1,flowpack
alias-35885,yes,paper,3.5,flowpack
alias-35885,yes,paper,0.78,label
alias-95266,yes,plastic,5.4,flowpack
alias-95266,yes,plastic,5.4,flowpack
alias-96567,yes,mixed,0.69,flowpack
alias-92657,yes,mixed,0.54,flowpack
alias-75604,yes,plastic,7.0,sachet
alias-15533,yes,plastic,10.0,sachet
alias-15533,yes,plastic,1.0,label
alias-60464,yes,plastic,7.0,thermoform
alias-60464,yes,paper,1.0,label
alias-34576,yes,plastic,3.0,flowpack
alias-11149,yes,plastic,2.0,flowpack
alias-11149,yes,paper,0.5,label
alias-97180,yes,plastic,4.4,flowpack
alias-97180,yes,plastic,4.4,flowpack
alias-97180,yes,paper,7.5,paper cover
alias-97182,yes,plastic,5.0,flowpack
alias-97182,yes,paper,0.5,label
alias-51919,yes,plastic,5.0,flowpack
alias-51919,yes,paper,0.5,label
alias-17631,yes,plastic,5.0,flowpack
alias-17631,yes,paper,0.5,label
alias-94157,no,,,keine Verpackung
alias-61105,no,,,keine Verpackung
alias-73917,yes,plastic,5.0,flowpack
alias-73917,yes,paper,0.5,label
alias-20798,yes,plastic,5.0,flowpack
alias-20798,yes,paper,0.5,label
alias-38784,yes,plastic,5.0,flowpack
alias-38784,yes,paper,0.5,label
alias-39431,no,,,keine Verpackung
alias-21706,no,,,
alias-90300,yes,plastic,5.1,thermoform
alias-18662,yes,paper,5.0,flowpack
alias-73256,yes,plastic,5.0,thermoform
alias-73256,yes,paper,0.5,label
alias-50045,yes,plastic,8.0,flowpack
alias-50045,yes,paper,0.5,label
alias-49393,yes,plastic,25.0,thermoform
alias-49393,yes,paper,0.5,label
alias-17082,no,,,
alias-66965,yes,paper,3.5,flowpack
alias-66965,yes,paper,0.78,label
alias-12811,yes,paper,3.5,flowpack
alias-12811,yes,paper,0.78,label
alias-49797,yes,plastic,6.0,thermoform
alias-49797,yes,paper,1.0,label
alias-71930,yes,plastic,4.0,thermoform
alias-71930,yes,paper,1.0,label
alias-71930,yes,plastic,7.0,tray
alias-68934,yes,plastic,2.0,net
alias-68934,yes,metal,0.3,none
alias-68934,yes,plastic,0.7,label
alias-76070,yes,plastic,2.0,net
alias-76070,yes,metal,0.3,none
alias-76070,yes,plastic,0.7,label
alias-52886,yes,plastic,2.0,net
alias-52886,yes,metal,0.3,none
alias-52886,yes,plastic,0.7,label
alias-86360,yes,plastic,5.0,flowpack
alias-86360,yes,plastic,0.7,label
alias-17370,yes,plastic,5.0,flowpack
alias-17370,yes,plastic,0.7,label
alias-29541,yes,plastic,2.5,flowpack
alias-10682,yes,plastic,6.0,thermoform
alias-10682,yes,paper,1.0,label
alias-76237,yes,plastic,4.0,thermoform
alias-76237,yes,plastic,4.0,thermoform
alias-76237,yes,mixed,1.0,label
alias-77094,yes,plastic,4.0,thermoform
alias-77094,yes,plastic,4.0,thermoform
alias-77094,yes,mixed,1.0,label
alias-54546,yes,plastic,10.0,rigid (e.g. clamshell)
alias-87757,yes,plastic,10.1,thermoform
alias-87757,yes,plastic,2.9,skinpack
alias-87757,yes,plastic,0.5,label
alias-67910,yes,plastic,24.0,tray
alias-67910,yes,plastic,0.5,tray
alias-67910,yes,mixed,1.0,label
alias-46655,yes,plastic,4.3,flowpack
alias-97623,yes,plastic,4.3,flowpack
alias-41080,yes,mixed,65.0,tetrapak
alias-41080,yes,plastic,3.8,tetrapak
alias-63035,no,,,keine Verpackung
alias-38419,no,,,keine Verpackung
alias-48179,no,,,keine Verpackung
alias-25933,no,,,keine Verpackung
alias-36267,yes,plastic,9.0,thermoform
alias-36267,yes,plastic,1.0,label
alias-60819,yes,plastic,9.0,thermoform
alias-60819,yes,plastic,1.0,label
